ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd,factor,dailylimit_fac,ml_spd_fac,adjusted_spd_fac
Gunnar Optiks,1912,2825,2018-08-18,28.75,18.65,26.1167,0.75,115.0,74.6,104.4668
Gunnar Optiks,1912,4427,2018-08-18,28.0,32.87,40.3367,0.75,112.0,131.48,161.3468
Gunnar Optiks,1912,2823,2018-08-17,26.5,10.47,14.9,0.75,106.0,41.88,59.6
Gunnar Optiks,1912,2825,2018-08-17,28.75,15.29,19.72,0.75,115.0,61.16,78.88
Gunnar Optiks,1912,4427,2018-08-17,28.0,44.2,48.63,0.75,112.0,176.8,194.52
Gunnar Optiks,1912,2823,2018-08-16,26.5,11.58,5.68,0.75,106.0,46.32,22.72
Gunnar Optiks,1912,2825,2018-08-16,28.75,21.11,21.11,0.75,115.0,84.44,84.44
Gunnar Optiks,1912,4427,2018-08-16,28.0,56.46,56.46,0.75,112.0,225.84,225.84
Gunnar Optiks,1912,2823,2018-08-15,26.5,9.49,4.0,0.75,106.0,37.96,16.0
Gunnar Optiks,1912,2825,2018-08-15,28.75,21.94,21.33,0.75,115.0,87.76,85.32
Gunnar Optiks,1912,4427,2018-08-15,28.0,58.53,57.92,0.75,112.0,234.12,231.68
Gunnar Optiks,1912,2823,2018-08-14,26.5,11.11,5.2,0.75,106.0,44.44,20.8
Gunnar Optiks,1912,2825,2018-08-14,28.75,24.31,24.31,0.75,115.0,97.24,97.24
Gunnar Optiks,1912,4427,2018-08-14,28.0,53.74,53.74,0.75,112.0,214.96,214.96
Gunnar Optiks,1912,2823,2018-08-13,26.5,9.14,4.0,0.75,106.0,36.56,16.0
Gunnar Optiks,1912,2825,2018-08-13,28.75,22.88,22.39,0.75,115.0,91.52,89.56
Gunnar Optiks,1912,4427,2018-08-13,28.0,57.35,56.86,0.75,112.0,229.4,227.44
Gunnar Optiks,1912,2823,2018-08-12,26.5,10.18,10.4667,0.75,106.0,40.72,41.8668
Gunnar Optiks,1912,2825,2018-08-12,28.75,15.41,15.6967,0.75,115.0,61.64,62.7868
Gunnar Optiks,1912,4427,2018-08-12,28.0,56.8,57.0867,0.75,112.0,227.2,228.3468
Gunnar Optiks,1912,2823,2018-08-11,26.5,9.81,11.0167,0.75,106.0,39.24,44.0668
Gunnar Optiks,1912,2825,2018-08-11,28.75,15.7,16.9067,0.75,115.0,62.8,67.6268
Gunnar Optiks,1912,4427,2018-08-11,28.0,54.12,55.3267,0.75,112.0,216.48,221.3068
Gunnar Optiks,1912,2823,2018-08-10,26.5,10.7,7.3,0.75,106.0,42.8,29.2
Gunnar Optiks,1912,2825,2018-08-10,28.75,16.97,16.97,0.75,115.0,67.88,67.88
Gunnar Optiks,1912,4427,2018-08-10,28.0,58.98,58.98,0.75,112.0,235.92,235.92
Gunnar Optiks,1912,2823,2018-08-09,26.5,11.13,14.42,0.75,106.0,44.52,57.68
Gunnar Optiks,1912,2825,2018-08-09,28.75,14.01,17.3,0.75,115.0,56.04,69.2
Gunnar Optiks,1912,4427,2018-08-09,28.0,48.24,51.53,0.75,112.0,192.96,206.12
Gunnar Optiks,1912,2823,2018-08-08,34.0,9.71,14.18,0.75,136.0,38.84,56.72
Gunnar Optiks,1912,2825,2018-08-08,21.25,17.23,21.7,0.75,85.0,68.92,86.8
Gunnar Optiks,1912,4427,2018-08-08,28.0,42.9,47.37,0.75,112.0,171.6,189.48
Gunnar Optiks,1912,4427,2018-08-07,28.0,51.03,53.4733,0.75,112.0,204.12,213.8932
Gunnar Optiks,1912,2823,2018-08-07,34.0,7.24,9.68333,0.75,136.0,28.96,38.73332
Gunnar Optiks,1912,2825,2018-08-07,21.25,17.65,20.0933,0.75,85.0,70.6,80.3732
Gunnar Optiks,1912,4427,2018-08-06,28.0,43.1,48.23,0.75,112.0,172.4,192.92
Gunnar Optiks,1912,2823,2018-08-06,34.0,10.25,15.38,0.75,136.0,41.0,61.52
Gunnar Optiks,1912,2825,2018-08-06,21.25,14.51,19.64,0.75,85.0,58.04,78.56
Gunnar Optiks,1912,4427,2018-08-05,28.0,48.92,51.6,0.75,112.0,195.68,206.4
Gunnar Optiks,1912,2823,2018-08-05,34.0,8.96,11.64,0.75,136.0,35.84,46.56
Gunnar Optiks,1912,2825,2018-08-05,21.25,17.33,20.01,0.75,85.0,69.32,80.04
Gunnar Optiks,1912,4427,2018-08-04,28.0,45.36,50.0567,0.75,112.0,181.44,200.2268
Gunnar Optiks,1912,2823,2018-08-04,34.0,10.25,14.9467,0.75,136.0,41.0,59.7868
Gunnar Optiks,1912,2825,2018-08-04,21.25,13.55,18.2467,0.75,85.0,54.2,72.9868
Gunnar Optiks,1912,4427,2018-08-02,34.5,29.14,30.784,0.75,138.0,116.56,123.136
Gunnar Optiks,1912,4488,2018-08-02,10.25,9.56,11.204,0.75,41.0,38.24,44.816
Gunnar Optiks,1912,2823,2018-08-02,14.0,11.34,12.984,0.75,56.0,45.36,51.936
Gunnar Optiks,1912,2824,2018-08-02,21.25,24.09,25.734,0.75,85.0,96.36,102.936
Gunnar Optiks,1912,2825,2018-08-02,13.75,11.4,13.044,0.75,55.0,45.6,52.176
Gunnar Optiks,1912,4488,2018-08-01,10.25,9.57,9.99,0.75,41.0,38.28,39.96
Gunnar Optiks,1912,4427,2018-08-01,34.5,28.54,28.96,0.75,138.0,114.16,115.84
Gunnar Optiks,1912,2823,2018-08-01,14.0,11.91,12.33,0.75,56.0,47.64,49.32
Gunnar Optiks,1912,2824,2018-08-01,21.25,25.22,25.64,0.75,85.0,100.88,102.56
Gunnar Optiks,1912,2825,2018-08-01,13.75,16.41,16.83,0.75,55.0,65.64,67.32
Gunnar Optiks,1912,4488,2018-07-31,10.25,9.49,8.5525,0.75,41.0,37.96,34.21
Gunnar Optiks,1912,4427,2018-07-31,34.5,41.57,37.7777,0.75,138.0,166.28,151.1108
Gunnar Optiks,1912,2823,2018-07-31,14.0,10.56,9.53303,0.75,56.0,42.24,38.13212
Gunnar Optiks,1912,2824,2018-07-31,21.25,24.65,22.4013,0.75,85.0,98.6,89.6052
Gunnar Optiks,1912,2825,2018-07-31,13.75,17.04,15.4855,0.75,55.0,68.16,61.942
Gymboree,1878,2826,2018-09-11,35.0,88.19,82.9956,0.75,140.0,352.76,331.9824
Gymboree,1878,2827,2018-09-11,55.0,57.59,54.1979,0.75,220.0,230.36,216.7916
Gymboree,1878,2829,2018-09-11,40.0,20.67,17.67,0.75,160.0,82.68,70.68
Gymboree,1878,2830,2018-09-11,115.0,101.8,95.804,0.75,460.0,407.2,383.216
Gymboree,1878,2831,2018-09-11,35.0,26.0,20.1113,0.75,140.0,104.0,80.4452
Gymboree,1878,3457,2018-09-11,20.0,31.05,29.2212,0.75,80.0,124.2,116.8848
Gymboree,1878,2826,2018-09-10,35.0,89.5,76.5822,0.75,140.0,358.0,306.3288
Gymboree,1878,2827,2018-09-10,55.0,63.55,54.3776,0.75,220.0,254.2,217.5104
Gymboree,1878,2829,2018-09-10,40.0,23.15,21.65,0.75,160.0,92.6,86.6
Gymboree,1878,2830,2018-09-10,115.0,114.42,97.9054,0.75,460.0,457.68,391.6216
Gymboree,1878,2831,2018-09-10,35.0,33.31,27.8348,0.75,140.0,133.24,111.3392
Gymboree,1878,3457,2018-09-10,20.0,26.21,21.65,0.75,80.0,104.84,86.6
Gymboree,1878,2826,2018-09-09,100.0,123.09,150.887,0.75,400.0,492.36,603.548
Gymboree,1878,2827,2018-09-09,75.0,66.04,93.8367,0.75,300.0,264.16,375.3468
Gymboree,1878,2829,2018-09-09,87.5,25.57,53.3667,0.75,350.0,102.28,213.4668
Gymboree,1878,2830,2018-09-09,200.0,115.85,143.647,0.75,800.0,463.4,574.588
Gymboree,1878,2831,2018-09-09,62.5,39.34,67.1367,0.75,250.0,157.36,268.5468
Gymboree,1878,3457,2018-09-09,37.5,25.83,53.6267,0.75,150.0,103.32,214.5068
Gymboree,1878,2830,2018-09-08,200.0,104.02,138.607,0.75,800.0,416.08,554.428
Gymboree,1878,2826,2018-09-08,100.0,99.33,133.917,0.75,400.0,397.32,535.668
Gymboree,1878,2827,2018-09-08,75.0,59.41,93.9967,0.75,300.0,237.64,375.9868
Gymboree,1878,2829,2018-09-08,87.5,22.87,57.4567,0.75,350.0,91.48,229.8268
Gymboree,1878,2831,2018-09-08,62.5,42.51,77.0967,0.75,250.0,170.04,308.3868
Gymboree,1878,3457,2018-09-08,37.5,26.84,61.4267,0.75,150.0,107.36,245.7068
Gymboree,1878,2830,2018-09-07,155.0,112.48,116.813,0.75,620.0,449.92,467.252
Gymboree,1878,2826,2018-09-07,68.75,82.8,87.1333,0.75,275.0,331.2,348.5332
Gymboree,1878,2827,2018-09-07,56.25,49.01,53.3433,0.75,225.0,196.04,213.3732
Gymboree,1878,2829,2018-09-07,30.0,21.85,26.1833,0.75,120.0,87.4,104.7332
Gymboree,1878,2831,2018-09-07,35.0,37.47,41.8033,0.75,140.0,149.88,167.2132
Gymboree,1878,3457,2018-09-07,12.5,27.89,32.2233,0.75,50.0,111.56,128.8932
Gymboree,1878,2830,2018-09-06,155.0,132.45,134.13,0.75,620.0,529.8,536.52
Gymboree,1878,2826,2018-09-06,68.75,74.59,76.27,0.75,275.0,298.36,305.08
Gymboree,1878,2827,2018-09-06,56.25,55.21,56.89,0.75,225.0,220.84,227.56
Gymboree,1878,2829,2018-09-06,30.0,19.16,20.84,0.75,120.0,76.64,83.36
Gymboree,1878,2831,2018-09-06,35.0,43.48,45.16,0.75,140.0,173.92,180.64
Gymboree,1878,3457,2018-09-06,12.5,22.53,24.21,0.75,50.0,90.12,96.84
Gymboree,1878,2830,2018-09-05,155.0,131.62,131.62,0.75,620.0,526.48,526.48
Gymboree,1878,2826,2018-09-05,68.75,79.37,79.37,0.75,275.0,317.48,317.48
Gymboree,1878,2827,2018-09-05,56.25,56.45,56.45,0.75,225.0,225.8,225.8
Gymboree,1878,2829,2018-09-05,30.0,18.99,16.42,0.75,120.0,75.96,65.68
Gymboree,1878,2831,2018-09-05,35.0,41.61,41.61,0.75,140.0,166.44,166.44
Gymboree,1878,3457,2018-09-05,12.5,32.03,32.03,0.75,50.0,128.12,128.12
Gymboree,1878,2830,2018-09-04,155.0,113.79,114.743,0.75,620.0,455.16,458.972
Gymboree,1878,2826,2018-09-04,68.75,77.71,78.6633,0.75,275.0,310.84,314.6532
Gymboree,1878,2827,2018-09-04,56.25,55.51,56.4633,0.75,225.0,222.04,225.8532
Gymboree,1878,2829,2018-09-04,30.0,18.54,19.4933,0.75,120.0,74.16,77.9732
Gymboree,1878,2831,2018-09-04,35.0,40.02,40.9733,0.75,140.0,160.08,163.8932
Gymboree,1878,3457,2018-09-04,12.5,46.21,47.1633,0.75,50.0,184.84,188.6532
Gymboree,1878,2830,2018-09-03,155.0,121.08,121.08,0.75,620.0,484.32,484.32
Gymboree,1878,2826,2018-09-03,68.75,83.22,83.22,0.75,275.0,332.88,332.88
Gymboree,1878,2827,2018-09-03,56.25,55.08,55.08,0.75,225.0,220.32,220.32
Gymboree,1878,2829,2018-09-03,30.0,21.0,10.68,0.75,120.0,84.0,42.72
Gymboree,1878,2831,2018-09-03,35.0,33.84,33.84,0.75,140.0,135.36,135.36
Gymboree,1878,3457,2018-09-03,12.5,53.6,53.6,0.75,50.0,214.4,214.4
Gymboree,1878,2830,2018-09-02,155.0,107.79,113.848,0.75,620.0,431.16,455.392
Gymboree,1878,2826,2018-09-02,68.75,86.0,92.0583,0.75,275.0,344.0,368.2332
Gymboree,1878,2827,2018-09-02,56.25,45.81,51.8683,0.75,225.0,183.24,207.4732
Gymboree,1878,2829,2018-09-02,30.0,18.99,25.0483,0.75,120.0,75.96,100.1932
Gymboree,1878,2831,2018-09-02,35.0,31.4,37.4583,0.75,140.0,125.6,149.8332
Gymboree,1878,3457,2018-09-02,12.5,31.16,37.2183,0.75,50.0,124.64,148.8732
Gymboree,1878,2830,2018-09-01,117.5,114.16,118.933,0.75,470.0,456.64,475.732
Gymboree,1878,2826,2018-09-01,68.75,79.87,84.6433,0.75,275.0,319.48,338.5732
Gymboree,1878,2827,2018-09-01,56.25,46.71,51.4833,0.75,225.0,186.84,205.9332
Gymboree,1878,2829,2018-09-01,30.0,20.91,25.6833,0.75,120.0,83.64,102.7332
Gymboree,1878,2831,2018-09-01,35.0,32.93,37.7033,0.75,140.0,131.72,150.8132
Gymboree,1878,3457,2018-09-01,50.0,34.28,39.0533,0.75,200.0,137.12,156.2132
Gymboree,1878,2830,2018-08-30,117.5,105.7,114.05,0.75,470.0,422.8,456.2
Gymboree,1878,2826,2018-08-30,68.75,89.71,98.06,0.75,275.0,358.84,392.24
Gymboree,1878,2827,2018-08-30,56.25,44.5,52.85,0.75,225.0,178.0,211.4
Gymboree,1878,2829,2018-08-30,30.0,16.53,24.88,0.75,120.0,66.12,99.52
Gymboree,1878,2831,2018-08-30,35.0,30.27,38.62,0.75,140.0,121.08,154.48
Gymboree,1878,3457,2018-08-30,50.0,20.69,29.04,0.75,200.0,82.76,116.16
Gymboree,1878,2830,2018-08-29,117.5,108.63,117.84,0.75,470.0,434.52,471.36
Gymboree,1878,2826,2018-08-29,68.75,98.13,107.34,0.75,275.0,392.52,429.36
Gymboree,1878,2827,2018-08-29,56.25,37.34,46.55,0.75,225.0,149.36,186.2
Gymboree,1878,2829,2018-08-29,30.0,18.48,27.69,0.75,120.0,73.92,110.76
Gymboree,1878,2831,2018-08-29,35.0,24.21,33.42,0.75,140.0,96.84,133.68
Gymboree,1878,3457,2018-08-29,50.0,15.45,24.66,0.75,200.0,61.8,98.64
Gymboree,1878,2830,2018-08-28,117.5,101.93,113.157,0.75,470.0,407.72,452.628
Gymboree,1878,2826,2018-08-28,68.75,74.36,85.5867,0.75,275.0,297.44,342.3468
Gymboree,1878,2827,2018-08-28,56.25,46.65,57.8767,0.75,225.0,186.6,231.5068
Gymboree,1878,2829,2018-08-28,30.0,19.57,30.7967,0.75,120.0,78.28,123.1868
Gymboree,1878,2831,2018-08-28,35.0,28.41,39.6367,0.75,140.0,113.64,158.5468
Gymboree,1878,3457,2018-08-28,50.0,19.22,30.4467,0.75,200.0,76.88,121.7868
Gymboree,1878,2830,2018-08-27,117.5,109.92,115.9,0.75,470.0,439.68,463.6
Gymboree,1878,2826,2018-08-27,68.75,93.48,99.46,0.75,275.0,373.92,397.84
Gymboree,1878,2827,2018-08-27,56.25,53.2,59.18,0.75,225.0,212.8,236.72
Gymboree,1878,2829,2018-08-27,30.0,17.37,23.35,0.75,120.0,69.48,93.4
Gymboree,1878,2831,2018-08-27,35.0,26.49,32.47,0.75,140.0,105.96,129.88
Gymboree,1878,3457,2018-08-27,50.0,21.16,27.14,0.75,200.0,84.64,108.56
Gymboree,1878,2830,2018-08-26,117.5,108.37,117.895,0.75,470.0,433.48,471.58
Gymboree,1878,2826,2018-08-26,68.75,78.75,88.275,0.75,275.0,315.0,353.1
Gymboree,1878,2827,2018-08-26,56.25,52.09,61.615,0.75,225.0,208.36,246.46
Gymboree,1878,2829,2018-08-26,30.0,17.17,26.695,0.75,120.0,68.68,106.78
Gymboree,1878,2831,2018-08-26,35.0,23.65,33.175,0.75,140.0,94.6,132.7
Gymboree,1878,3457,2018-08-26,50.0,20.32,29.845,0.75,200.0,81.28,119.38
Gymboree,1878,2830,2018-08-13,100.0,107.18,108.372,0.75,400.0,428.72,433.488
Gymboree,1878,2826,2018-08-13,81.25,102.9,104.092,0.75,325.0,411.6,416.368
Gymboree,1878,2827,2018-08-13,56.25,49.79,50.9817,0.75,225.0,199.16,203.9268
Gymboree,1878,2829,2018-08-13,15.0,5.28,6.47167,0.75,60.0,21.12,25.88668
Gymboree,1878,2831,2018-08-13,35.0,26.76,27.9517,0.75,140.0,107.04,111.8068
Gymboree,1878,3457,2018-08-13,50.0,38.44,39.6317,0.75,200.0,153.76,158.5268
Gymboree,1878,2830,2018-08-12,95.0,86.87,86.774,0.75,380.0,347.48,347.096
Gymboree,1878,2826,2018-08-12,81.25,91.08,90.984,0.75,325.0,364.32,363.936
Gymboree,1878,2827,2018-08-12,56.25,58.84,58.744,0.75,225.0,235.36,234.976
Gymboree,1878,2829,2018-08-12,15.0,7.76,4.0,0.75,60.0,31.04,16.0
Gymboree,1878,2831,2018-08-12,35.0,26.82,26.724,0.75,140.0,107.28,106.896
Gymboree,1878,3457,2018-08-12,27.5,42.87,42.774,0.75,110.0,171.48,171.096
Gymboree,1878,2830,2018-08-11,82.5,89.31,87.4412,0.75,330.0,357.24,349.7648
Gymboree,1878,2826,2018-08-11,81.25,100.31,98.2111,0.75,325.0,401.24,392.8444
Gymboree,1878,2827,2018-08-11,56.25,54.13,52.9974,0.75,225.0,216.52,211.9896
Gymboree,1878,2829,2018-08-11,15.0,9.2,6.225,0.75,60.0,36.8,24.9
Gymboree,1878,2831,2018-08-11,35.0,25.39,14.5589,0.75,140.0,101.56,58.2356
Gymboree,1878,3457,2018-08-11,27.5,38.88,38.0665,0.75,110.0,155.52,152.266
Gymboree,1878,2830,2018-08-10,82.5,98.6,96.628,0.75,330.0,394.4,386.512
Gymboree,1878,2826,2018-08-10,81.25,83.36,81.6928,0.75,325.0,333.44,326.7712
Gymboree,1878,2827,2018-08-10,51.25,55.86,54.7428,0.75,205.0,223.44,218.9712
Gymboree,1878,2829,2018-08-10,20.0,6.16,5.95,0.75,80.0,24.64,23.8
Gymboree,1878,2831,2018-08-10,35.0,24.54,21.4816,0.75,140.0,98.16,85.9264
Gymboree,1878,3457,2018-08-10,27.5,37.76,37.0048,0.75,110.0,151.04,148.0192
Gymboree,1878,2830,2018-08-09,82.5,94.04,92.1592,0.75,330.0,376.16,368.6368
Gymboree,1878,2826,2018-08-09,81.25,100.65,98.637,0.75,325.0,402.6,394.548
Gymboree,1878,2827,2018-08-09,51.25,52.06,51.0188,0.75,205.0,208.24,204.0752
Gymboree,1878,2829,2018-08-09,20.0,8.7,5.95,0.75,80.0,34.8,23.8
Gymboree,1878,2831,2018-08-09,35.0,27.5,9.6726,0.75,140.0,110.0,38.6904
Gymboree,1878,3457,2018-08-09,27.5,40.88,40.0624,0.75,110.0,163.52,160.2496
Gymboree,1878,2830,2018-08-08,82.5,93.16,90.6658,0.75,330.0,372.64,362.6632
Gymboree,1878,2826,2018-08-08,81.25,104.29,101.498,0.75,325.0,417.16,405.992
Gymboree,1878,2827,2018-08-08,51.25,58.01,56.4569,0.75,205.0,232.04,225.8276
Gymboree,1878,2829,2018-08-08,20.0,10.94,7.965,0.75,80.0,43.76,31.86
Gymboree,1878,2831,2018-08-08,35.0,24.82,4.78828,0.75,140.0,99.28,19.15312
Gymboree,1878,3457,2018-08-08,27.5,37.12,36.1262,0.75,110.0,148.48,144.5048
Gymboree,1878,2830,2018-08-07,82.5,101.88,98.6592,0.75,330.0,407.52,394.6368
Gymboree,1878,2826,2018-08-07,81.25,97.84,94.7469,0.75,325.0,391.36,378.9876
Gymboree,1878,2827,2018-08-07,51.25,58.0,56.1664,0.75,205.0,232.0,224.6656
Gymboree,1878,2829,2018-08-07,20.0,6.19,4.7025,0.75,80.0,24.76,18.81
Gymboree,1878,2831,2018-08-07,35.0,25.18,4.7025,0.75,140.0,100.72,18.81
Gymboree,1878,3457,2018-08-07,27.5,40.9,38.5224,0.75,110.0,163.6,154.0896
Gymboree,1878,2830,2018-08-06,82.5,103.5,101.43,0.75,330.0,414.0,405.72
Gymboree,1878,2826,2018-08-06,81.25,93.86,91.9828,0.75,325.0,375.44,367.9312
Gymboree,1878,2827,2018-08-06,51.25,50.75,49.735,0.75,205.0,203.0,198.94
Gymboree,1878,2829,2018-08-06,20.0,7.46,5.95,0.75,80.0,29.84,23.8
Gymboree,1878,2831,2018-08-06,35.0,25.46,16.6502,0.75,140.0,101.84,66.6008
Gymboree,1878,3457,2018-08-06,27.5,32.4,31.752,0.75,110.0,129.6,127.008
Gymboree,1878,2830,2018-08-05,82.5,85.64,83.0507,0.75,330.0,342.56,332.2028
Gymboree,1878,2826,2018-08-05,81.25,110.22,106.887,0.75,325.0,440.88,427.548
Gymboree,1878,2827,2018-08-05,51.25,53.63,52.0085,0.75,205.0,214.52,208.034
Gymboree,1878,2829,2018-08-05,20.0,11.97,8.995,0.75,80.0,47.88,35.98
Gymboree,1878,2831,2018-08-05,35.0,24.69,22.6149,0.75,140.0,98.76,90.4596
Gymboree,1878,3457,2018-08-05,27.5,24.69,23.9435,0.75,110.0,98.76,95.774
Gymboree,1878,2830,2018-08-04,82.5,78.34,80.975,0.75,330.0,313.36,323.9
Gymboree,1878,2826,2018-08-04,81.25,79.94,82.575,0.75,325.0,319.76,330.3
Gymboree,1878,2827,2018-08-04,51.25,58.94,61.575,0.75,205.0,235.76,246.3
Gymboree,1878,2829,2018-08-04,20.0,7.61,10.245,0.75,80.0,30.44,40.98
Gymboree,1878,2831,2018-08-04,35.0,26.27,28.905,0.75,140.0,105.08,115.62
Gymboree,1878,3457,2018-08-04,27.5,30.59,33.225,0.75,110.0,122.36,132.9
Gymboree,1878,2830,2018-08-03,82.5,31.98,42.22,0.75,330.0,127.92,168.88
Gymboree,1878,2826,2018-08-03,81.25,89.96,100.2,0.75,325.0,359.84,400.8
Gymboree,1878,2827,2018-08-03,51.25,44.45,54.69,0.75,205.0,177.8,218.76
Gymboree,1878,2829,2018-08-03,20.0,6.69,16.93,0.75,80.0,26.76,67.72
Gymboree,1878,2831,2018-08-03,35.0,32.77,43.01,0.75,140.0,131.08,172.04
Gymboree,1878,3457,2018-08-03,27.5,30.21,40.45,0.75,110.0,120.84,161.8
Happy Socks,1838,2671,2018-09-02,68.0,48.08,48.955,0.6,170.0,120.19999999999999,122.38749999999999
Happy Socks,1838,4308,2018-09-02,26.0,19.01,19.885,0.6,65.0,47.525,49.7125
Happy Socks,1838,4309,2018-09-02,26.0,23.45,24.325,0.6,65.0,58.62499999999999,60.81249999999999
Happy Socks,1838,2812,2018-09-02,60.0,93.71,94.585,0.6,150.0,234.27499999999998,236.46249999999998
Happy Socks,1838,4398,2018-09-02,60.0,72.52,73.395,0.6,150.0,181.29999999999998,183.48749999999998
Happy Socks,1838,4406,2018-09-02,48.0,38.15,39.025,0.6,120.0,95.37499999999999,97.56249999999999
Happy Socks,1838,4407,2018-09-02,12.0,5.12,5.995,0.6,30.0,12.799999999999999,14.987499999999999
Happy Socks,1838,2497,2018-09-02,12.0,4.96,5.835,0.6,30.0,12.399999999999999,14.587499999999999
Happy Socks,1838,2671,2018-09-01,68.0,45.61,47.1413,0.6,170.0,114.02499999999999,117.85325
Happy Socks,1838,4308,2018-09-01,26.0,20.45,21.9813,0.6,65.0,51.12499999999999,54.95325
Happy Socks,1838,4309,2018-09-01,26.0,22.14,23.6712,0.6,65.0,55.35,59.178
Happy Socks,1838,2812,2018-09-01,60.0,93.15,94.6813,0.6,150.0,232.875,236.70324999999997
Happy Socks,1838,4398,2018-09-01,60.0,72.09,73.6212,0.6,150.0,180.225,184.053
Happy Socks,1838,4406,2018-09-01,48.0,36.82,38.3512,0.6,120.0,92.05,95.87799999999999
Happy Socks,1838,4407,2018-09-01,12.0,4.92,6.45125,0.6,30.0,12.299999999999999,16.128124999999997
Happy Socks,1838,2497,2018-09-01,12.0,4.57,6.10125,0.6,30.0,11.425,15.253125
Happy Socks,1838,2671,2018-08-30,60.0,50.07,49.0686,0.6,150.0,125.175,122.67150000000001
Happy Socks,1838,4308,2018-08-30,26.0,19.91,1.4014,0.6,65.0,49.775,3.5035
Happy Socks,1838,4309,2018-08-30,26.0,26.29,25.7642,0.6,65.0,65.725,64.4105
Happy Socks,1838,2812,2018-08-30,60.0,105.68,103.566,0.6,150.0,264.2,258.91499999999996
Happy Socks,1838,4398,2018-08-30,60.0,74.6,73.108,0.6,150.0,186.49999999999997,182.77
Happy Socks,1838,4406,2018-08-30,48.0,49.89,48.8922,0.6,120.0,124.725,122.2305
Happy Socks,1838,4407,2018-08-30,12.0,1.47,3.36,0.6,30.0,3.675,8.399999999999999
Happy Socks,1838,2496,2018-08-30,32.0,28.04,27.4792,0.6,80.0,70.1,68.698
Happy Socks,1838,2497,2018-08-30,12.0,3.71,3.36,0.6,30.0,9.274999999999999,8.399999999999999
Happy Socks,1838,2671,2018-08-29,60.0,47.64,46.6872,0.6,150.0,119.1,116.71799999999999
Happy Socks,1838,4308,2018-08-29,26.0,20.06,19.6588,0.6,65.0,50.14999999999999,49.147
Happy Socks,1838,4309,2018-08-29,26.0,21.08,20.6584,0.6,65.0,52.699999999999996,51.646
Happy Socks,1838,2812,2018-08-29,60.0,94.52,92.6296,0.6,150.0,236.29999999999998,231.57399999999998
Happy Socks,1838,4407,2018-08-29,12.0,7.12,3.36,0.6,30.0,17.8,8.399999999999999
Happy Socks,1838,4398,2018-08-29,60.0,79.55,77.959,0.6,150.0,198.87499999999997,194.8975
Happy Socks,1838,4406,2018-08-29,48.0,56.17,55.0466,0.6,120.0,140.42499999999998,137.61649999999997
Happy Socks,1838,2496,2018-08-29,32.0,17.88,16.6404,0.6,80.0,44.699999999999996,41.601
Happy Socks,1838,2497,2018-08-29,12.0,0.41,3.36,0.6,30.0,1.025,8.399999999999999
Happy Socks,1838,2671,2018-08-28,60.0,47.82,46.8311,0.6,150.0,119.55,117.07775
Happy Socks,1838,4308,2018-08-28,26.0,19.41,17.2351,0.6,65.0,48.525,43.08774999999999
Happy Socks,1838,4309,2018-08-28,26.0,20.35,19.9105,0.6,65.0,50.875,49.77625
Happy Socks,1838,2812,2018-08-28,60.0,120.59,118.146,0.6,150.0,301.47499999999997,295.365
Happy Socks,1838,4407,2018-08-28,12.0,3.2,2.2075,0.6,30.0,8.0,5.51875
Happy Socks,1838,4398,2018-08-28,60.0,77.57,75.9861,0.6,150.0,193.92499999999998,189.96524999999997
Happy Socks,1838,4406,2018-08-28,48.0,52.05,50.9765,0.6,120.0,130.12499999999997,127.44125
Happy Socks,1838,2496,2018-08-28,32.0,12.7,2.2075,0.6,80.0,31.749999999999996,5.51875
Happy Socks,1838,2497,2018-08-28,12.0,1.81,2.5,0.6,30.0,4.5249999999999995,6.25
Happy Socks,1838,2671,2018-08-27,60.0,47.19,48.4067,0.6,150.0,117.975,121.01675
Happy Socks,1838,4308,2018-08-27,26.0,11.76,12.9767,0.6,65.0,29.4,32.44175
Happy Socks,1838,4309,2018-08-27,26.0,20.26,21.4767,0.6,65.0,50.65,53.69175
Happy Socks,1838,2812,2018-08-27,60.0,117.89,119.107,0.6,150.0,294.72499999999997,297.7675
Happy Socks,1838,4407,2018-08-27,12.0,2.45,3.66667,0.6,30.0,6.125,9.166675
Happy Socks,1838,4398,2018-08-27,60.0,67.17,68.3867,0.6,150.0,167.92499999999998,170.96675
Happy Socks,1838,4406,2018-08-27,48.0,46.19,47.4067,0.6,120.0,115.475,118.51675
Happy Socks,1838,2496,2018-08-27,32.0,10.67,11.8867,0.6,80.0,26.674999999999997,29.716749999999998
Happy Socks,1838,2497,2018-08-27,12.0,1.47,2.68667,0.6,30.0,3.675,6.7166749999999995
Happy Socks,1838,2671,2018-08-26,60.0,46.23,49.6956,0.6,150.0,115.57499999999999,124.23899999999999
Happy Socks,1838,4308,2018-08-26,26.0,3.15,6.61556,0.6,65.0,7.874999999999999,16.538899999999998
Happy Socks,1838,4309,2018-08-26,26.0,17.5,20.9656,0.6,65.0,43.75,52.413999999999994
Happy Socks,1838,2812,2018-08-26,60.0,106.39,109.856,0.6,150.0,265.97499999999997,274.64
Happy Socks,1838,4407,2018-08-26,12.0,4.55,8.01556,0.6,30.0,11.374999999999998,20.0389
Happy Socks,1838,4398,2018-08-26,60.0,65.4,68.8656,0.6,150.0,163.5,172.164
Happy Socks,1838,4406,2018-08-26,48.0,42.81,46.2756,0.6,120.0,107.025,115.689
