ClientName,bid,cid,pred_date,dailylimit_date_before,ml_pred_spd,adjusted_spd
Dr. Ho's,1985,4442,2018-09-02,7.5,1.95,2.5
ICEMULE Coolers,1802,2797,2018-09-02,3.25,2.83,4.63667
Huckberry,1975,3249,2018-09-02,20.0,33.79,33.79
Jewlr,2116,4141,2018-09-02,16.25,26.34,38.8333
FabFitFun,1840,3119,2018-09-02,107.45,112.77,128.55
Jewlr,2116,4145,2018-09-02,18.75,6.63,19.1233
PrettyLitter,1874,4366,2018-09-02,22.5,23.47,34.404
Jewlr,2116,4147,2018-09-02,43.75,8.3,20.7933
Gobble,1841,4361,2018-09-02,75.0,76.74,75.2052
AirFryer,1978,4276,2018-09-02,15.3377,18.25,0.417101
Mission Workshop,1793,2107,2018-09-02,11.8533,12.87,13.2866
Mission Workshop,1793,2108,2018-09-02,21.6433,19.38,19.7966
LaserAway,2099,4157,2018-09-02,47.325,46.41,45.9383
LaserAway,2099,4158,2018-09-02,13.0,12.13,11.6583
LaserAway,2099,4159,2018-09-02,6.25,9.7,9.22835
LaserAway,2099,4160,2018-09-02,2.75,3.46,2.5
Motiv,1796,2625,2018-09-02,3.14,1.76,3.14
Candy Club,1913,4619,2018-09-02,7.5,12.2,14.9883
FuelX Marketing,1750,3655,2018-09-02,10.0,9.58,10.0
Sinister Manufacturing,1701,1616,2018-09-02,4.5,5.5,5.87
Gobble,1841,4509,2018-09-02,12.5,13.15,7.1736
Great Value Vacations,2132,4333,2018-09-02,21.75,15.42,14.245
Leesa Canada,2031,3668,2018-09-02,2.5,4.17,26.915
Gymboree,1878,2830,2018-09-02,155.0,107.79,113.848
GlobeIn,1580,1112,2018-09-02,10.0,9.76,9.26
Leesa Canada,2031,3674,2018-09-02,72.5,25.34,48.085
PrettyLitter,1874,4367,2018-09-02,20.0,10.81,21.744
Sinister Manufacturing,1701,1630,2018-09-02,16.25,14.84,15.21
Sinister Manufacturing,1701,1631,2018-09-02,4.5,3.8,4.17
Home Chef,2032,3681,2018-09-02,55.8571,52.89,55.5056
Home Chef,2032,3683,2018-09-02,5.0,5.03,7.64563
Blinds.com,1939,3172,2018-09-02,20.0,23.25,34.2925
True Facet,1940,3175,2018-09-02,87.5,51.32,69.0
True Facet,1940,3176,2018-09-02,75.0,99.71,117.39
True Facet,1940,3179,2018-09-02,87.5,47.53,65.21
True Facet,1940,3180,2018-09-02,50.0,30.72,48.4
Home Chef,2032,3693,2018-09-02,30.451,28.93,31.5456
Happy Socks,1838,2671,2018-09-02,68.0,48.08,48.955
EDC Skincare,2052,3696,2018-09-02,4.75,8.87,6.64719
EDC Skincare,2052,3697,2018-09-02,9.25,8.08,5.68795
EDC Skincare,2052,3698,2018-09-02,15.25,25.29,18.9524
EDC Skincare,2052,3699,2018-09-02,6.25,6.81,5.23125
EDC Skincare,2052,3700,2018-09-02,6.25,5.44,5.23125
Lizzy James,1810,4592,2018-09-02,50.0,41.77,54.87
Blinds.com,1939,3198,2018-09-02,5.0,18.89,29.9325
Blinds.com,1939,3201,2018-09-02,20.0,17.21,28.2525
Blinds.com,1939,3202,2018-09-02,80.0,21.48,32.5225
DAILYLOOK,2043,3715,2018-09-02,29.0,30.76,37.494
DAILYLOOK,2043,3716,2018-09-02,44.5,8.49,15.224
DAILYLOOK,2043,3718,2018-09-02,38.75,30.84,37.574
DAILYLOOK,2043,3719,2018-09-02,43.0,56.06,62.794
DAILYLOOK,2043,3720,2018-09-02,38.5,33.93,40.664
Home Chef,2032,3692,2018-09-02,118.0,109.59,112.206
Teddy the Dog,2134,4238,2018-09-02,16.0,21.09,21.09
Teddy the Dog,2134,4239,2018-09-02,30.75,30.71,30.71
Teddy the Dog,2134,4241,2018-09-02,11.5,9.22,6.45
Pair of Thieves,1919,3218,2018-09-02,15.0,36.73,17.5
Pair of Thieves,1919,3223,2018-09-02,10.0,12.72,7.5
Rooms To Go,2125,4253,2018-09-02,90.0,52.0,85.52
Burst Oral Care,2046,3781,2018-09-02,55.0,57.43,61.2825
Great Value Vacations,2132,4258,2018-09-02,5.0,4.31,3.81
Great Value Vacations,2132,4259,2018-09-02,7.5,23.75,21.9403
Great Value Vacations,2132,4260,2018-09-02,10.0,6.35,3.90767
Teri Jon,1630,1478,2018-09-02,2.9,4.52,2.38118
Gobble,1841,4362,2018-09-02,70.0,72.63,71.1774
Vuori,1801,2216,2018-09-02,43.4653,38.6,23.6753
Beachbody,1782,3754,2018-09-02,367.011,382.96,382.96
Huckberry,1975,3245,2018-09-02,27.5,26.45,26.45
Huckberry,1975,3246,2018-09-02,31.445,33.91,33.91
Copper Chef,2040,3760,2018-09-02,38.29,46.66,45.73
Copper Chef,2040,3761,2018-09-02,12.09,10.2,9.27
Huckberry,1975,3251,2018-09-02,25.0,24.9,24.9
Huckberry,1975,3252,2018-09-02,21.4175,22.03,6.3125
Copper Chef,2040,3765,2018-09-02,7.12,4.39,2.5
Lizzy James,1810,2235,2018-09-02,60.25,50.36,63.46
Lizzy James,1810,2237,2018-09-02,112.5,78.74,91.84
Public Rec Apparel,2084,4291,2018-09-02,11.5,9.34,11.2533
Burst Oral Care,2046,3780,2018-09-02,37.5,44.79,48.6425
LaCantina Doors,967,2757,2018-09-02,9.0,9.92,9.0
Burst Oral Care,2046,3782,2018-09-02,50.0,40.94,44.7925
Anine Bing,2067,3783,2018-09-02,61.1,66.63,80.655
Anine Bing,2067,3786,2018-09-02,39.4,5.82,19.845
Black by Brian Gavin,1752,2258,2018-09-02,15.5,1.77,15.5
Happy Socks,1838,4308,2018-09-02,26.0,19.01,19.885
Happy Socks,1838,4309,2018-09-02,26.0,23.45,24.325
FabFitFun,1840,4311,2018-09-02,105.0,92.03,107.81
Leesa Sleep LLC,1932,3289,2018-09-02,262.5,198.78,211.142
Leesa Sleep LLC,1932,3292,2018-09-02,94.0,89.54,101.902
Leesa Sleep LLC,1932,3293,2018-09-02,225.0,208.69,221.052
Cuddle and Kind,2030,3808,2018-09-02,45.0,42.81,36.3748
Cuddle and Kind,2030,3809,2018-09-02,17.5,20.04,18.79
Cuddle and Kind,2030,3810,2018-09-02,30.0,36.81,31.2767
Cuddle and Kind,2030,3811,2018-09-02,17.5,37.1,31.5231
Cuddle and Kind,2030,3812,2018-09-02,15.0,21.93,7.03535
Five Four,1781,2789,2018-09-02,43.75,65.42,71.98
Olivers Apparel,1798,2278,2018-09-02,11.25,18.18,2.5
Boat Outfitters,2065,3815,2018-09-02,30.71,30.65,30.39
Boat Outfitters,2065,3817,2018-09-02,36.49,39.1,38.84
ICEMULE Coolers,1802,2794,2018-09-02,15.0,10.1,11.9067
Boat Outfitters,2065,3819,2018-09-02,9.96,10.83,10.57
Boat Outfitters,2065,3821,2018-09-02,5.14,7.41,2.5
Mission Workshop,1793,2808,2018-09-02,5.86333,5.86,6.27664
Five Four,1781,2809,2018-09-02,87.5,49.43,55.99
Happy Socks,1838,2812,2018-09-02,60.0,93.71,94.585
Peragon,1960,3330,2018-09-02,19.75,26.48,25.8438
Peragon,1960,3331,2018-09-02,8.59382,5.34,2.5
Gunnar Optiks,1912,2823,2018-09-02,26.5,23.54,25.7233
Gunnar Optiks,1912,2825,2018-09-02,28.75,24.54,26.7233
Gymboree,1878,2826,2018-09-02,68.75,86.0,92.0583
Gymboree,1878,2827,2018-09-02,56.25,45.81,51.8683
Gobble,1841,4364,2018-09-02,12.5,22.49,22.0402
Gymboree,1878,2829,2018-09-02,30.0,18.99,25.0483
Chipolo,1821,2318,2018-09-02,12.75,12.19,5.0976
Gymboree,1878,2831,2018-09-02,35.0,31.4,37.4583
Five Four,1781,2832,2018-09-02,35.0,24.35,30.91
Chipolo,1821,2321,2018-09-02,12.0,19.85,18.4024
Chipolo,1821,2322,2018-09-02,1.25,1.01,2.5
Threadbeast,1897,2836,2018-09-02,50.0,52.87,57.47
Threadbeast,1897,2838,2018-09-02,10.0,5.4,10.0
Threadbeast,1897,2839,2018-09-02,72.0,48.77,53.37
Threadbeast,1897,2840,2018-09-02,100.0,97.4,102.0
prAna,1882,3353,2018-09-02,15.3941,15.51,16.497
Factor 75,2111,4580,2018-09-02,61.25,48.94,55.955
Ava Women,1729,3869,2018-09-02,77.5,46.58,66.88
Strideline Socks,2131,4384,2018-09-02,70.0,40.9,62.215
Strideline Socks,2131,4386,2018-09-02,93.75,80.22,101.535
True & Co.,1833,2852,2018-09-02,187.5,196.07,196.07
True & Co.,1833,2853,2018-09-02,112.5,132.89,132.89
True & Co.,1833,2854,2018-09-02,237.5,219.5,219.5
True & Co.,1833,2855,2018-09-02,62.5,98.78,51.54
Rooms To Go,2125,4255,2018-09-02,87.5,46.93,80.45
Happy Socks,1838,4398,2018-09-02,60.0,72.52,73.395
Ava Women,1729,1672,2018-09-02,37.5,15.9,36.2
Nanit,1941,4404,2018-09-02,15.0,17.86,17.86
Happy Socks,1838,4406,2018-09-02,48.0,38.15,39.025
Happy Socks,1838,4407,2018-09-02,12.0,5.12,5.995
Nanit,1941,3388,2018-09-02,15.0,26.4,26.4
Rear View Safety,1989,3393,2018-09-02,14.75,7.22,5.5775
Threadbeast,1897,4418,2018-09-02,17.5,18.7,23.3
Rear View Safety,1989,3396,2018-09-02,23.75,29.6,23.5283
Rear View Safety,1989,3397,2018-09-02,10.5,5.89,5.5775
Rear View Safety,1989,3398,2018-09-02,13.5,33.86,27.8167
Biossance,2068,3911,2018-09-02,15.0,22.94,17.06
The Grand Voyage,1674,3912,2018-09-02,9.59129,4.87,6.63951
Vincero Collective,1864,3915,2018-09-02,100.0,122.71,122.71
Blink for Home,1867,2530,2018-09-02,38.5165,44.19,44.19
Office Chairs USA,2023,3918,2018-09-02,32.0,28.68,33.28
Office Chairs USA,2023,3921,2018-09-02,9.75,3.87,8.47
GlobeIn,1580,3923,2018-09-02,9.25,20.26,16.5078
GlobeIn,1580,3924,2018-09-02,13.25,14.38,8.31096
GlobeIn,1580,4578,2018-09-02,17.5,19.54,15.9212
Lizzy James,1810,4440,2018-09-02,89.5,64.44,77.54
Olivers Apparel,1798,2276,2018-09-02,16.25,21.0,20.9133
Public Rec Apparel,2084,3930,2018-09-02,6.25,0.0,2.5
Public Rec Apparel,2084,3934,2018-09-02,19.0,18.94,20.8533
Olivers Apparel,1798,2277,2018-09-02,18.75,22.09,22.0033
Gobble,1841,4448,2018-09-02,62.5,58.32,57.1536
Olivers Apparel,1798,4449,2018-09-02,17.5,18.42,18.3333
Lizzy James,1810,4464,2018-09-02,37.5,48.94,62.04
Gunnar Optiks,1912,4427,2018-09-02,28.0,28.62,30.8033
Original Grain,1899,4210,2018-09-02,25.0,14.58,15.28
Candy Club,1913,2938,2018-09-02,27.5,20.49,23.2783
Candy Club,1913,2939,2018-09-02,27.5,18.45,21.2383
Candy Club,1913,2940,2018-09-02,28.75,26.26,29.0483
Candy Club,1913,2942,2018-09-02,25.0,25.16,27.9483
Gymboree,1878,3457,2018-09-02,12.5,31.16,37.2183
Barbell Apparel,1641,1410,2018-09-02,8.0,10.73,4.75
ICEMULE Coolers,1802,2795,2018-09-02,2.5,2.4,4.20667
Barbell Apparel,1641,1413,2018-09-02,32.5,32.98,32.98
Vincero Collective,1864,2502,2018-09-02,37.5,41.08,7.01
AirFryer,1978,3470,2018-09-02,35.0,73.59,17.5195
AirFryer,1978,3471,2018-09-02,20.2144,0.0,2.5
AirFryer,1978,3472,2018-09-02,41.5,106.75,104.198
Threadbeast,1897,3986,2018-09-02,56.25,55.01,59.61
FabFitFun,1840,2451,2018-09-02,333.5,293.81,309.59
Leesa Sleep LLC,1932,4500,2018-09-02,75.0,95.26,107.622
Leesa Sleep LLC,1932,4501,2018-09-02,150.0,100.82,113.182
OHMConnect,2088,3992,2018-09-02,35.0,12.08,22.3
OHMConnect,2088,3993,2018-09-02,2.5,4.98,15.2
Leesa Sleep LLC,1932,3679,2018-09-02,37.5,40.52,52.8822
Gobble,1841,4508,2018-09-02,5.0,4.76,4.75
Brian Gavin Diamonds,1538,925,2018-09-02,3.75,3.82,1.68392
Brian Gavin Diamonds,1538,926,2018-09-02,6.09,9.7,7.25835
Aurate,1935,3056,2018-09-02,7.5,95.92,7.5
weboost,1757,1954,2018-09-02,17.5,22.56,22.56
weboost,1757,1955,2018-09-02,9.95461,10.49,10.49
Biossance,2068,3910,2018-09-02,42.5,40.44,40.44
Leesa Sleep LLC,1932,4593,2018-09-02,125.0,127.43,139.792
Nanit,1941,4008,2018-09-02,20.0,8.38,5.74
Molekule,1926,2988,2018-09-02,52.5,71.72,81.6425
Brian Gavin Diamonds,1538,1967,2018-09-02,1.25,2.81,0.897733
Molekule,1926,2992,2018-09-02,25.0,24.61,34.5325
My Organized Life,2024,3506,2018-09-02,6.75,7.82,4.17
My Organized Life,2024,3509,2018-09-02,7.0,8.19,8.19
My Organized Life,2024,3510,2018-09-02,7.0,8.39,8.39
Brian Gavin Diamonds,1538,954,2018-09-02,1.25,1.36,2.5
Leesa Sleep LLC,1932,4027,2018-09-02,15.5,13.83,26.1922
Leesa Sleep LLC,1932,4029,2018-09-02,15.5,13.87,26.2322
AirFryer,1978,4277,2018-09-02,13.0,11.78,0.417101
Happy Socks,1838,2497,2018-09-02,12.0,4.96,5.835
Vuori,1801,2379,2018-09-02,79.0,98.79,98.79
prAna,1882,4036,2018-09-02,26.25,24.16,25.147
Teri Jon,1630,1477,2018-09-02,1.98118,1.61,2.5
weboost,1757,1990,2018-09-02,10.0,9.44,3.78461
weboost,1757,1991,2018-09-02,10.0,10.62,10.62
Vincero Collective,1864,3528,2018-09-02,112.5,120.28,120.28
Lobster Sports,1993,4556,2018-09-02,13.5,14.04,14.405
Lobster Sports,1993,4557,2018-09-02,3.75,3.5,3.865
Lobster Sports,1993,4558,2018-09-02,8.5,8.35,8.715
Lobster Sports,1993,4559,2018-09-02,3.75,2.15,2.515
nan,2175,4560,2018-09-02,33.3325,34.47,33.3325
Candy Club,1913,4563,2018-09-02,20.0,16.96,19.7483
Public Rec Apparel,2084,4569,2018-09-02,5.0,5.23,7.14333
Great Value Vacations,2132,4264,2018-09-02,5.75,6.6,6.09708
Blink for Home,1867,2529,2018-09-02,30.0,22.44,22.44
Home Chef,2032,4066,2018-09-02,7.5,7.29,9.90563
Molekule,1926,3556,2018-09-02,92.5,63.34,73.2625
Blink for Home,1867,2533,2018-09-02,66.984,74.8,74.8
Blink for Home,1867,2534,2018-09-02,14.5,15.73,8.57053
Ava Women,1729,1670,2018-09-02,185.0,176.62,196.92
The Grand Voyage,1674,1520,2018-09-02,20.9677,22.15,23.9195
Beachbody,1782,3752,2018-09-02,450.0,532.94,532.94
Factor 75,2111,4083,2018-09-02,42.0,38.64,45.655
Factor 75,2111,4085,2018-09-02,31.5,35.32,42.335
Factor 75,2111,4086,2018-09-02,112.0,58.7,65.715
Factor 75,2111,4087,2018-09-02,98.0,57.69,64.705
Factor 75,2111,4088,2018-09-02,105.0,168.37,175.385
Five Four,1781,4313,2018-09-02,8.75,9.56,16.12
Burst Oral Care,2046,4609,2018-09-03,82.5,96.34,97.6125
Rooms To Go,2125,4211,2018-09-03,110.0,114.26,143.1
Candy Club,1913,4619,2018-09-03,7.5,11.21,14.535
Beachbody,1782,4620,2018-09-03,112.5,117.19,107.895
Barbell Apparel,1641,2070,2018-09-03,26.5,28.97,23.1244
Dr. Ho's,1985,4441,2018-09-03,17.5,26.95,22.5
Original Grain,1899,4120,2018-09-03,30.75,29.5,31.715
Original Grain,1899,4121,2018-09-03,41.75,41.16,43.375
Original Grain,1899,4122,2018-09-03,27.5,31.52,33.735
Molekule,1926,2991,2018-09-03,142.5,162.81,162.81
Dr. Ho's,1985,4442,2018-09-03,7.5,2.45,2.5
ICEMULE Coolers,1802,2797,2018-09-03,3.25,2.66,3.46
Huckberry,1975,3249,2018-09-03,20.0,36.74,29.9711
Jewlr,2116,4141,2018-09-03,16.25,24.34,36.54
FabFitFun,1840,3119,2018-09-03,107.45,105.29,134.287
Jewlr,2116,4145,2018-09-03,18.75,10.04,22.24
Jewlr,2116,4147,2018-09-03,43.75,7.77,19.97
Gobble,1841,4361,2018-09-03,95.0,80.07,80.07
AirFryer,1978,4276,2018-09-03,15.3377,17.71,0.260173
Mission Workshop,1793,2107,2018-09-03,13.2175,11.89,12.91
Mission Workshop,1793,2108,2018-09-03,19.9575,17.87,18.89
LaserAway,2099,4157,2018-09-03,47.325,45.86,45.3217
LaserAway,2099,4158,2018-09-03,13.0,12.9,12.3617
LaserAway,2099,4159,2018-09-03,6.25,9.68,9.14168
LaserAway,2099,4160,2018-09-03,2.75,3.72,2.5
Motiv,1796,2625,2018-09-03,3.14,2.22,3.14
FuelX Marketing,1750,3655,2018-09-03,10.0,10.17,10.0
Sinister Manufacturing,1701,1616,2018-09-03,4.5,5.91,7.57667
Gobble,1841,4509,2018-09-03,12.5,12.76,12.76
Great Value Vacations,2132,4333,2018-09-03,21.75,14.37,11.634
Leesa Canada,2031,3668,2018-09-03,2.5,0.64,31.505
Gymboree,1878,2830,2018-09-03,155.0,121.08,121.08
GlobeIn,1580,1112,2018-09-03,10.0,10.57,2.5
Leesa Canada,2031,3674,2018-09-03,72.5,12.63,43.495
Sinister Manufacturing,1701,1630,2018-09-03,16.25,9.77,11.4367
Sinister Manufacturing,1701,1631,2018-09-03,4.5,4.57,6.23667
Home Chef,2032,3681,2018-09-03,55.8571,45.58,46.8096
Home Chef,2032,3683,2018-09-03,5.0,5.06,6.28963
Blinds.com,1939,3172,2018-09-03,20.0,19.55,29.5275
True Facet,1940,3175,2018-09-03,87.5,60.94,75.92
True Facet,1940,3176,2018-09-03,75.0,79.35,94.33
City Grounds,2092,4202,2018-09-03,17.5,18.78,18.78
True Facet,1940,3179,2018-09-03,87.5,62.82,77.8
True Facet,1940,3180,2018-09-03,50.0,36.97,51.95
Home Chef,2032,3693,2018-09-03,30.451,31.34,32.5696
EDC Skincare,2052,3696,2018-09-03,4.75,7.64,7.07095
EDC Skincare,2052,3697,2018-09-03,9.25,7.84,7.26695
EDC Skincare,2052,3698,2018-09-03,15.25,22.45,21.5847
EDC Skincare,2052,3699,2018-09-03,6.25,7.01,3.32735
EDC Skincare,2052,3700,2018-09-03,6.25,0.19,2.5
Lizzy James,1810,4592,2018-09-03,50.0,51.9,64.242
My Calm Blanket,2129,4215,2018-09-03,25.0,28.26,36.525
My Calm Blanket,2129,4217,2018-09-03,33.25,13.46,21.725
Blinds.com,1939,3198,2018-09-03,42.5,21.45,31.4275
Blinds.com,1939,3201,2018-09-03,20.0,11.92,21.8975
Blinds.com,1939,3202,2018-09-03,42.5,32.17,42.1475
DAILYLOOK,2043,3715,2018-09-03,29.0,29.68,37.238
DAILYLOOK,2043,3716,2018-09-03,44.5,0.0,7.558
DAILYLOOK,2043,3718,2018-09-03,38.75,33.25,40.808
DAILYLOOK,2043,3719,2018-09-03,43.0,58.37,65.928
DAILYLOOK,2043,3720,2018-09-03,38.5,34.66,42.218
Home Chef,2032,3692,2018-09-03,118.0,121.3,122.53
Teddy the Dog,2134,4238,2018-09-03,16.0,17.47,18.26
Teddy the Dog,2134,4239,2018-09-03,30.75,30.64,31.43
Teddy the Dog,2134,4241,2018-09-03,11.5,7.77,8.56
Pair of Thieves,1919,3218,2018-09-03,15.0,38.14,17.5
Pair of Thieves,1919,3223,2018-09-03,10.0,10.31,7.5
Rooms To Go,2125,4253,2018-09-03,90.0,63.89,92.73
Burst Oral Care,2046,3781,2018-09-03,55.0,55.38,56.6525
Great Value Vacations,2132,4258,2018-09-03,5.0,5.01,4.76
Great Value Vacations,2132,4259,2018-09-03,7.5,30.06,24.3366
Great Value Vacations,2132,4260,2018-09-03,10.0,5.04,4.76
Teri Jon,1630,1478,2018-09-03,2.9,4.69,2.38118
Gobble,1841,4362,2018-09-03,87.5,72.23,72.23
Vuori,1801,2216,2018-09-03,43.4653,39.2,39.7676
Beachbody,1782,3754,2018-09-03,367.011,367.84,319.734
TruPet LLC,2124,4295,2018-09-03,65.0,39.83,43.7825
Huckberry,1975,3245,2018-09-03,27.5,26.11,20.4614
Huckberry,1975,3246,2018-09-03,31.445,35.07,28.6088
Copper Chef,2040,3760,2018-09-03,35.8075,47.82,44.3578
Copper Chef,2040,3761,2018-09-03,8.5175,8.8,2.02217
Huckberry,1975,3251,2018-09-03,25.0,28.47,23.2248
Huckberry,1975,3252,2018-09-03,21.4175,24.35,23.0964
Copper Chef,2040,3765,2018-09-03,5.675,4.12,3.62
City Grounds,2092,4200,2018-09-03,14.25,14.4,14.4
Lizzy James,1810,2235,2018-09-03,85.25,48.69,61.032
Lizzy James,1810,2237,2018-09-03,87.5,72.96,85.302
TruPet LLC,2124,4286,2018-09-03,73.75,98.07,102.022
TruPet LLC,2124,4288,2018-09-03,6.25,20.57,24.5225
Public Rec Apparel,2084,4291,2018-09-03,11.5,9.85,11.56
Burst Oral Care,2046,3780,2018-09-03,37.5,25.03,26.3025
LaCantina Doors,967,2757,2018-09-03,9.0,6.01,9.0
Burst Oral Care,2046,3782,2018-09-03,50.0,43.16,44.4325
Anine Bing,2067,3783,2018-09-03,61.1,69.38,76.235
Anine Bing,2067,3786,2018-09-03,39.4,17.41,24.265
Black by Brian Gavin,1752,2258,2018-09-03,15.5,1.81,15.5
FabFitFun,1840,4311,2018-09-03,105.0,75.19,104.187
Leesa Sleep LLC,1932,3289,2018-09-03,262.5,233.25,243.088
Leesa Sleep LLC,1932,3292,2018-09-03,94.0,111.05,120.888
Leesa Sleep LLC,1932,3293,2018-09-03,225.0,187.14,196.978
Cuddle and Kind,2030,3808,2018-09-03,45.0,47.68,53.034
Cuddle and Kind,2030,3809,2018-09-03,37.5,20.28,25.634
Cuddle and Kind,2030,3810,2018-09-03,30.0,30.46,35.814
Cuddle and Kind,2030,3811,2018-09-03,35.0,34.29,39.644
Cuddle and Kind,2030,3812,2018-09-03,40.0,28.02,33.374
Five Four,1781,2789,2018-09-03,43.75,40.76,54.9125
Olivers Apparel,1798,2278,2018-09-03,11.25,17.84,17.2025
Boat Outfitters,2065,3815,2018-09-03,28.23,31.33,30.6333
Boat Outfitters,2065,3817,2018-09-03,38.43,39.82,39.1233
ICEMULE Coolers,1802,2794,2018-09-03,15.0,13.99,14.79
Boat Outfitters,2065,3819,2018-09-03,11.98,10.74,10.0433
TruPet LLC,2124,4293,2018-09-03,55.0,25.72,29.6725
Boat Outfitters,2065,3821,2018-09-03,3.66,7.59,2.5
Mission Workshop,1793,2808,2018-09-03,6.185,6.54,7.56
Five Four,1781,2809,2018-09-03,87.5,42.96,57.1125
Peragon,1960,3330,2018-09-03,19.75,27.81,25.8438
Peragon,1960,3331,2018-09-03,8.59382,7.41,2.5
Gunnar Optiks,1912,2823,2018-09-03,39.0,20.89,29.6667
Gunnar Optiks,1912,2825,2018-09-03,41.25,30.39,39.1667
Gymboree,1878,2826,2018-09-03,68.75,83.22,83.22
Gymboree,1878,2827,2018-09-03,56.25,55.08,55.08
Gobble,1841,4364,2018-09-03,17.5,18.14,18.14
Gymboree,1878,2829,2018-09-03,30.0,21.0,10.68
Chipolo,1821,2318,2018-09-03,12.75,11.3,0.535
Gymboree,1878,2831,2018-09-03,35.0,33.84,33.84
Five Four,1781,2832,2018-09-03,35.0,25.74,39.8925
Chipolo,1821,2321,2018-09-03,12.0,30.17,22.965
Chipolo,1821,2322,2018-09-03,1.25,1.32,2.5
Threadbeast,1897,2836,2018-09-03,50.0,52.63,55.3583
Threadbeast,1897,2838,2018-09-03,10.0,9.74,12.4683
Threadbeast,1897,2839,2018-09-03,72.0,53.35,56.0783
Threadbeast,1897,2840,2018-09-03,100.0,106.62,109.348
prAna,1882,3353,2018-09-03,15.3941,15.03,4.10405
Factor 75,2111,4580,2018-09-03,61.25,43.65,43.65
Ava Women,1729,3869,2018-09-03,77.5,50.81,64.3767
Strideline Socks,2131,4384,2018-09-03,25.0,30.67,22.5
Strideline Socks,2131,4386,2018-09-03,50.0,81.43,52.5
True & Co.,1833,2852,2018-09-03,187.5,225.83,225.83
True & Co.,1833,2853,2018-09-03,112.5,128.54,128.54
True & Co.,1833,2854,2018-09-03,237.5,207.41,207.41
True & Co.,1833,2855,2018-09-03,62.5,95.55,38.22
Rooms To Go,2125,4255,2018-09-03,87.5,22.83,51.67
Ava Women,1729,1672,2018-09-03,37.5,24.76,38.3267
Nanit,1941,4404,2018-09-03,15.0,18.52,18.52
Nanit,1941,3388,2018-09-03,15.0,22.04,22.04
Rear View Safety,1989,3393,2018-09-03,14.75,6.78,7.5875
Threadbeast,1897,4418,2018-09-03,17.5,16.35,19.0783
Rear View Safety,1989,3396,2018-09-03,23.75,27.38,28.1875
Rear View Safety,1989,3397,2018-09-03,10.5,6.91,7.7175
Rear View Safety,1989,3398,2018-09-03,13.5,18.2,19.0075
Biossance,2068,3911,2018-09-03,15.0,26.89,19.19
The Grand Voyage,1674,3912,2018-09-03,9.59129,4.83,6.71951
Vuori,1801,2379,2018-09-03,79.0,82.13,82.6976
Blink for Home,1867,2530,2018-09-03,38.5165,41.77,41.77
Office Chairs USA,2023,3918,2018-09-03,32.0,22.06,29.34
Office Chairs USA,2023,3921,2018-09-03,9.75,5.13,12.41
GlobeIn,1580,3923,2018-09-03,9.25,17.1,16.27
GlobeIn,1580,3924,2018-09-03,13.25,14.19,13.36
GlobeIn,1580,4578,2018-09-03,17.5,18.7,17.87
Lizzy James,1810,4440,2018-09-03,89.5,63.99,76.332
Olivers Apparel,1798,2276,2018-09-03,16.25,24.76,18.0787
Public Rec Apparel,2084,3930,2018-09-03,6.25,0.0,2.5
Public Rec Apparel,2084,3934,2018-09-03,19.0,19.02,20.73
Olivers Apparel,1798,2277,2018-09-03,18.75,19.87,14.5082
Gobble,1841,4448,2018-09-03,17.5,51.14,51.14
Olivers Apparel,1798,4449,2018-09-03,17.5,19.71,13.9606
Lizzy James,1810,4464,2018-09-03,37.5,50.5,62.842
Original Grain,1899,4210,2018-09-03,25.0,13.96,16.175
Candy Club,1913,2938,2018-09-03,32.5,23.52,26.845
Candy Club,1913,2939,2018-09-03,22.5,16.38,19.705
Candy Club,1913,2940,2018-09-03,23.75,22.87,26.195
Candy Club,1913,2942,2018-09-03,25.0,25.79,29.115
Gymboree,1878,3457,2018-09-03,12.5,53.6,53.6
Barbell Apparel,1641,1410,2018-09-03,8.0,11.31,10.64
ICEMULE Coolers,1802,2795,2018-09-03,2.5,1.27,2.5
Barbell Apparel,1641,1413,2018-09-03,32.5,39.51,33.2356
Vincero Collective,1864,2502,2018-09-03,0.025,47.39,2.5
AirFryer,1978,3470,2018-09-03,35.0,62.1,57.2684
AirFryer,1978,3471,2018-09-03,20.2144,5.49,4.86474
AirFryer,1978,3472,2018-09-03,41.5,62.67,57.7941
Threadbeast,1897,3986,2018-09-03,56.25,50.69,53.4183
FabFitFun,1840,2451,2018-09-03,333.5,278.48,307.477
Leesa Sleep LLC,1932,4500,2018-09-03,75.0,99.42,109.258
Leesa Sleep LLC,1932,4501,2018-09-03,150.0,99.69,109.528
OHMConnect,2088,3992,2018-09-03,35.0,14.45,25.25
OHMConnect,2088,3993,2018-09-03,2.5,1.45,12.25
Leesa Sleep LLC,1932,3679,2018-09-03,37.5,35.2,45.0378
Gobble,1841,4508,2018-09-03,7.5,5.07,3.16
Brian Gavin Diamonds,1538,925,2018-09-03,3.75,4.94,1.87861
Brian Gavin Diamonds,1538,926,2018-09-03,6.09,9.45,7.03699
Aurate,1935,3056,2018-09-03,7.5,55.22,7.5
weboost,1757,1954,2018-09-03,17.5,19.4,19.4
weboost,1757,1955,2018-09-03,9.95461,11.42,11.42
Biossance,2068,3910,2018-09-03,42.5,38.31,38.31
Leesa Sleep LLC,1932,4593,2018-09-03,125.0,115.15,124.988
Nanit,1941,4008,2018-09-03,20.0,10.32,9.44
